xNormalized,yNormalized,levelMicron,confidence
-0.078125,0.890625,,
-0.062500,0.890625,,
-0.046875,0.890625,,
-0.031250,0.890625,,
-0.015625,0.890625,,
0.000000,0.890625,,
0.015625,0.890625,,
0.031250,0.890625,,
0.046875,0.890625,,
0.062500,0.890625,,
0.078125,0.890625,,
0.093750,0.890625,,
0.109375,0.890625,,
0.125000,0.890625,,
0.140625,0.890625,,
0.156250,0.890625,,
0.171875,0.890625,,
0.187500,0.890625,,
0.203125,0.890625,,
0.218750,0.890625,0.429550,0.500000
0.234375,0.890625,0.429550,0.111111
0.250000,0.890625,,
0.265625,0.890625,,
0.281250,0.890625,,
0.296875,0.890625,,
0.312500,0.890625,,
